,hGoals,hGoalsAgs,hShots,hShotsAgs,hShotsTar,hShotsAgsTar,hCorners,hCornersAgs,aGoals,aGoalsAgs,aShots,aShotsAgs,aShotsTar,aShotsAgsTar,aCorners,aCornersAgs,hGoals,hGoalsAgs,hPointsAvg,hShots,hShotsAgs,hShotsTar,hShotsAgsTar,hCorners,hCornersAgs,hGoals,hGoalsAgs,hPointsAvg,hShots,hShotsAgs,hShotsTar,hShotsAgsTar,hCorners,hCornersAgs,hELO,aELO,FTHG,FTAG
0,2.1176470588235294,1.1176470588235294,16.784313725490197,10.137254901960784,6.03921568627451,3.588235294117647,7.0,4.7254901960784315,1.196078431372549,1.2941176470588236,11.490196078431373,12.294117647058824,3.5294117647058822,3.6862745098039214,5.03921568627451,5.235294117647059,1.6,1.0,2.0,15.0,10.8,5.0,3.0,6.2,5.0,0.8,0.8,1.6,10.4,13.2,2.6,2.2,6.2,3.2,2855.516629055142,2087.5452195163234,3,0
0,1.4901960784313726,1.607843137254902,13.098039215686274,11.980392156862745,4.529411764705882,4.0,5.823529411764706,4.490196078431373,1.3333333333333333,1.1818181818181819,11.696969696969697,13.151515151515152,4.303030303030303,4.181818181818182,4.363636363636363,5.757575757575758,0.6,1.8,0.6,9.2,16.0,2.4,6.4,4.2,6.4,1.2,0.8,1.8,13.0,11.2,5.4,4.0,5.4,6.2,2183.1386853903796,1744.2523665572203,2,2
0,1.1538461538461537,1.4615384615384615,10.846153846153847,12.692307692307692,3.3846153846153846,4.6923076923076925,4.769230769230769,5.230769230769231,1.1153846153846154,1.3846153846153846,11.384615384615385,12.326923076923077,3.5,4.0576923076923075,5.134615384615385,4.673076923076923,0.8,1.4,0.8,9.6,12.6,2.8,2.8,4.4,6.2,0.4,1.0,1.0,6.2,20.8,1.6,5.8,2.4,7.0,1248.7269173065367,2208.6694361863733,4,1
0,1.09375,0.9375,11.0,14.9375,3.3125,4.28125,4.34375,6.03125,1.3584905660377358,1.2075471698113207,14.849056603773585,11.30188679245283,4.547169811320755,3.358490566037736,6.0754716981132075,4.39622641509434,1.2,1.0,1.6,10.4,22.6,2.8,5.2,4.4,9.6,0.8,0.8,1.6,14.2,12.4,3.0,4.0,7.2,3.2,1707.6728294013424,2446.5816935371035,1,1
0,1.6666666666666667,1.1372549019607843,12.745098039215685,12.72549019607843,4.2745098039215685,4.078431372549019,5.0,5.352941176470588,1.1923076923076923,1.3269230769230769,11.807692307692308,12.788461538461538,3.75,4.461538461538462,4.9423076923076925,6.019230769230769,1.4,1.8,0.8,9.8,17.0,2.8,5.6,3.8,7.4,1.0,1.2,1.0,11.8,13.8,3.2,4.6,4.6,8.6,2719.3832962050406,2233.295210603567,1,1
0,2.0588235294117645,0.9607843137254902,18.607843137254903,7.882352941176471,6.372549019607843,2.5098039215686274,6.803921568627451,3.803921568627451,1.3529411764705883,1.4509803921568627,14.137254901960784,11.647058823529411,4.176470588235294,4.117647058823529,5.294117647058823,4.0588235294117645,1.8,1.8,1.6,20.0,7.8,8.0,3.2,5.2,3.6,0.8,2.0,0.8,12.2,13.6,3.2,4.4,4.2,6.0,2841.371519192542,2429.990962958538,4,1
0,1.2745098039215685,1.4509803921568627,12.431372549019608,11.862745098039216,3.7254901960784315,4.313725490196078,4.686274509803922,4.862745098039215,1.9230769230769231,1.2307692307692308,13.5,11.75,4.923076923076923,3.923076923076923,5.826923076923077,5.384615384615385,1.4,1.8,1.6,11.0,14.6,3.0,4.0,3.6,8.0,0.4,2.0,0.8,8.4,15.4,2.0,5.4,3.6,5.4,2122.203877617604,2377.7765420393584,1,0
0,1.196078431372549,1.2941176470588236,11.490196078431373,12.294117647058824,3.5294117647058822,3.6862745098039214,5.03921568627451,5.235294117647059,1.0714285714285714,1.4285714285714286,9.642857142857142,10.642857142857142,3.0714285714285716,4.285714285714286,4.714285714285714,4.5,0.8,0.8,1.6,10.4,13.2,2.6,2.2,6.2,3.2,1.0,0.6,1.6,11.2,12.4,4.0,3.2,6.4,6.6,2086.975305793801,1234.450281780066,1,2
0,1.1568627450980393,1.3137254901960784,13.411764705882353,11.764705882352942,4.352941176470588,4.215686274509804,6.0,5.098039215686274,2.1346153846153846,0.6346153846153846,19.923076923076923,8.576923076923077,7.423076923076923,2.6538461538461537,7.8076923076923075,3.7884615384615383,0.0,1.6,0.0,14.2,11.0,3.2,5.6,6.6,4.4,1.4,0.6,1.6,21.0,8.8,6.2,1.8,9.0,4.6,2102.5759689719957,3081.5639453087747,0,1
0,1.607843137254902,0.5098039215686274,15.607843137254902,8.627450980392156,5.215686274509804,2.6470588235294117,6.803921568627451,3.3333333333333335,2.1346153846153846,1.0961538461538463,16.846153846153847,10.096153846153847,6.076923076923077,3.5384615384615383,7.019230769230769,4.769230769230769,3.2,0.4,2.6,19.0,8.6,7.2,2.8,8.0,2.6,1.6,1.0,2.0,15.0,10.8,5.0,3.0,6.2,5.0,2864.553464299685,2877.6890460492336,2,1
0,2.0784313725490198,0.803921568627451,17.666666666666668,10.333333333333334,6.470588235294118,3.8823529411764706,7.098039215686274,4.529411764705882,2.576923076923077,0.9230769230769231,18.153846153846153,7.134615384615385,6.75,2.673076923076923,7.923076923076923,3.3076923076923075,1.4,1.6,1.4,16.2,11.0,5.4,4.6,6.4,3.6,3.2,0.4,2.6,18.6,7.8,7.0,2.2,8.2,2.4,2918.039604220948,3076.89132802575,0,3
0,1.0909090909090908,0.9393939393939394,10.93939393939394,14.878787878787879,3.303030303030303,4.333333333333333,4.424242424242424,6.0,1.9230769230769231,1.2307692307692308,13.5,11.75,4.923076923076923,3.923076923076923,5.826923076923077,5.384615384615385,1.2,1.0,1.6,10.4,22.6,2.8,5.2,4.4,9.6,0.4,2.0,0.8,8.4,15.4,2.0,5.4,3.6,5.4,1713.3819143068804,2379.28568287668,2,1
0,1.6538461538461537,1.1346153846153846,12.865384615384615,12.596153846153847,4.365384615384615,4.038461538461538,5.153846153846154,5.269230769230769,1.5,1.6153846153846154,13.192307692307692,12.038461538461538,4.538461538461538,4.0,5.865384615384615,4.423076923076923,1.4,1.8,0.8,9.8,17.0,2.8,5.6,3.8,7.4,0.6,1.8,0.6,9.2,16.0,2.4,6.4,4.2,6.4,2725.9904662264503,2189.647968898192,1,1
0,2.0961538461538463,0.9615384615384616,18.653846153846153,7.865384615384615,6.480769230769231,2.5384615384615383,6.826923076923077,3.769230769230769,1.3333333333333333,1.1818181818181819,11.696969696969697,13.151515151515152,4.303030303030303,4.181818181818182,4.363636363636363,5.757575757575758,1.8,1.8,1.6,20.0,7.8,8.0,3.2,5.2,3.6,1.2,0.8,1.8,13.0,11.2,5.4,4.0,5.4,6.2,2865.9970293793604,1753.429231962516,2,0
0,1.3584905660377358,1.2075471698113207,14.849056603773585,11.30188679245283,4.547169811320755,3.358490566037736,6.0754716981132075,4.39622641509434,1.1923076923076923,1.3269230769230769,11.807692307692308,12.788461538461538,3.75,4.461538461538462,4.9423076923076925,6.019230769230769,0.8,0.8,1.6,14.2,12.4,3.0,4.0,7.2,3.2,1.0,1.2,1.0,11.8,13.8,3.2,4.6,4.6,8.6,2455.4538603548867,2242.1933953234375,0,0
0,1.1153846153846154,1.3846153846153846,11.384615384615385,12.326923076923077,3.5,4.0576923076923075,5.134615384615385,4.673076923076923,1.3529411764705883,1.4509803921568627,14.137254901960784,11.647058823529411,4.176470588235294,4.117647058823529,5.294117647058823,4.0588235294117645,0.4,1.0,1.0,6.2,20.8,1.6,5.8,2.4,7.0,0.8,2.0,0.8,12.2,13.6,3.2,4.4,4.2,6.0,2209.3783821651436,2432.869368822948,4,1
0,2.1346153846153846,0.6346153846153846,19.923076923076923,8.576923076923077,7.423076923076923,2.6538461538461537,7.8076923076923075,3.7884615384615383,1.0714285714285714,1.4285714285714286,9.642857142857142,10.642857142857142,3.0714285714285716,4.285714285714286,4.714285714285714,4.5,1.4,0.6,1.6,21.0,8.8,6.2,1.8,9.0,4.6,1.0,0.6,1.6,11.2,12.4,4.0,3.2,6.4,6.6,3106.282552216594,1274.5546460588464,2,0
0,1.2692307692307692,1.4230769230769231,12.442307692307692,11.76923076923077,3.75,4.269230769230769,4.711538461538462,4.865384615384615,1.1923076923076923,1.3076923076923077,11.461538461538462,12.365384615384615,3.519230769230769,3.75,5.0576923076923075,5.1923076923076925,1.4,1.8,1.6,11.0,14.6,3.0,4.0,3.6,8.0,0.8,0.8,1.6,10.4,13.2,2.6,2.2,6.2,3.2,2143.1181769378804,2087.1003705575663,1,0
0,1.3571428571428572,1.4285714285714286,11.214285714285714,12.571428571428571,3.5,4.428571428571429,4.642857142857143,5.214285714285714,2.0384615384615383,0.8461538461538461,17.51923076923077,10.307692307692308,6.4423076923076925,3.9038461538461537,7.076923076923077,4.461538461538462,0.8,1.4,0.8,9.6,12.6,2.8,2.8,4.4,6.2,1.4,1.6,1.4,16.2,11.0,5.4,4.6,6.4,3.6,1287.4235407489523,2922.111631752503,2,1
0,2.576923076923077,0.9230769230769231,18.153846153846153,7.134615384615385,6.75,2.673076923076923,7.923076923076923,3.3076923076923075,2.1346153846153846,1.0961538461538463,16.846153846153847,10.096153846153847,6.076923076923077,3.5384615384615383,7.019230769230769,4.769230769230769,3.2,0.4,2.6,18.6,7.8,7.0,2.2,8.2,2.4,1.6,1.0,2.0,15.0,10.8,5.0,3.0,6.2,5.0,3105.1525296727173,2883.4693037016027,1,0
0,1.1346153846153846,1.3076923076923077,13.25,11.807692307692308,4.326923076923077,4.211538461538462,5.923076923076923,5.25,1.6153846153846154,0.5192307692307693,15.5,8.73076923076923,5.211538461538462,2.730769230769231,6.730769230769231,3.3461538461538463,0.0,1.6,0.0,14.2,11.0,3.2,5.6,6.6,4.4,3.2,0.4,2.6,19.0,8.6,7.2,2.8,8.0,2.6,2106.8948810982024,2893.3122485395834,2,3
0,2.1346153846153846,1.0961538461538463,16.846153846153847,10.096153846153847,6.076923076923077,3.5384615384615383,7.019230769230769,4.769230769230769,1.150943396226415,1.3396226415094339,13.18867924528302,11.90566037735849,4.320754716981132,4.283018867924528,5.867924528301887,5.283018867924528,1.6,1.0,2.0,15.0,10.8,5.0,3.0,6.2,5.0,0.0,1.6,0.0,14.2,11.0,3.2,5.6,6.6,4.4,2884.3327863119252,2105.676713528718,2,1
0,1.9230769230769231,1.2307692307692308,13.5,11.75,4.923076923076923,3.923076923076923,5.826923076923077,5.384615384615385,1.4,1.4,11.333333333333334,12.733333333333333,3.6666666666666665,4.6,4.733333333333333,5.6,0.4,2.0,0.8,8.4,15.4,2.0,5.4,3.6,5.4,0.8,1.4,0.8,9.6,12.6,2.8,2.8,4.4,6.2,2382.926378218118,1328.7076892456228,2,0
0,1.0714285714285714,1.4285714285714286,9.642857142857142,10.642857142857142,3.0714285714285716,4.285714285714286,4.714285714285714,4.5,1.169811320754717,1.3773584905660377,11.339622641509434,12.226415094339623,3.5849056603773586,4.018867924528302,5.113207547169812,4.679245283018868,1.0,0.6,1.6,11.2,12.4,4.0,3.2,6.4,6.6,0.4,1.0,1.0,6.2,20.8,1.6,5.8,2.4,7.0,1272.1008081197313,2232.307556292636,0,0
0,1.6153846153846154,0.5192307692307693,15.5,8.73076923076923,5.211538461538462,2.730769230769231,6.730769230769231,3.3461538461538463,2.0943396226415096,0.9433962264150944,18.566037735849058,7.849056603773585,6.415094339622642,2.5283018867924527,6.849056603773585,3.7547169811320753,3.2,0.4,2.6,19.0,8.6,7.2,2.8,8.0,2.6,1.8,1.8,1.6,20.0,7.8,8.0,3.2,5.2,3.6,2913.538698507932,2891.665253618001,2,1
0,1.3333333333333333,1.1818181818181819,11.696969696969697,13.151515151515152,4.303030303030303,4.181818181818182,4.363636363636363,5.757575757575758,1.3333333333333333,1.1851851851851851,14.907407407407407,11.314814814814815,4.574074074074074,3.3518518518518516,6.2407407407407405,4.388888888888889,1.2,0.8,1.8,13.0,11.2,5.4,4.0,5.4,6.2,0.8,0.8,1.6,14.2,12.4,3.0,4.0,7.2,3.2,1753.0474350037,2464.086953685236,3,0
0,1.1923076923076923,1.3076923076923077,11.461538461538462,12.365384615384615,3.519230769230769,3.75,5.0576923076923075,5.1923076923076925,1.6415094339622642,1.1320754716981132,13.056603773584905,12.50943396226415,4.3584905660377355,4.018867924528302,5.30188679245283,5.188679245283019,0.8,0.8,1.6,10.4,13.2,2.6,2.2,6.2,3.2,1.4,1.8,0.8,9.8,17.0,2.8,5.6,3.8,7.4,2090.747022979009,2734.882341461193,1,4
0,1.3529411764705883,1.4509803921568627,14.137254901960784,11.647058823529411,4.176470588235294,4.117647058823529,5.294117647058823,4.0588235294117645,1.1176470588235294,0.9411764705882353,11.235294117647058,14.735294117647058,3.4411764705882355,4.323529411764706,4.588235294117647,5.9411764705882355,0.8,2.0,0.8,12.2,13.6,3.2,4.4,4.2,6.0,1.2,1.0,1.6,10.4,22.6,2.8,5.2,4.4,9.6,2435.679511177118,1741.3355399702816,0,3
0,2.0384615384615383,0.8461538461538461,17.51923076923077,10.307692307692308,6.4423076923076925,3.9038461538461537,7.076923076923077,4.461538461538462,1.2641509433962264,1.3962264150943395,12.49056603773585,11.716981132075471,3.7547169811320753,4.226415094339623,4.69811320754717,4.886792452830188,1.4,1.6,1.4,16.2,11.0,5.4,4.6,6.4,3.6,1.4,1.8,1.6,11.0,14.6,3.0,4.0,3.6,8.0,2924.769464808306,2169.2884733768014,3,0
0,1.5,1.6153846153846154,13.192307692307692,12.038461538461538,4.538461538461538,4.0,5.865384615384615,4.423076923076923,2.1320754716981134,0.6226415094339622,19.830188679245282,8.471698113207546,7.415094339622642,2.660377358490566,7.811320754716981,3.7358490566037736,0.6,1.8,0.6,9.2,16.0,2.4,6.4,4.2,6.4,1.4,0.6,1.6,21.0,8.8,6.2,1.8,9.0,4.6,2204.5284726491586,3137.5666686020027,1,4
0,1.1923076923076923,1.3269230769230769,11.807692307692308,12.788461538461538,3.75,4.461538461538462,4.9423076923076925,6.019230769230769,2.547169811320755,0.9056603773584906,18.056603773584907,7.056603773584905,6.679245283018868,2.6226415094339623,7.867924528301887,3.2830188679245285,1.0,1.2,1.0,11.8,13.8,3.2,4.6,4.6,8.6,3.2,0.4,2.6,18.6,7.8,7.0,2.2,8.2,2.4,2257.6388830196142,3136.2879246577463,0,2
0,1.490566037735849,1.6603773584905661,13.20754716981132,12.037735849056604,4.509433962264151,4.0754716981132075,5.830188679245283,4.433962264150943,1.1886792452830188,1.3584905660377358,11.358490566037736,12.39622641509434,3.490566037735849,3.792452830188679,5.09433962264151,5.2075471698113205,0.6,1.8,0.6,9.2,16.0,2.4,6.4,4.2,6.4,0.8,0.8,1.6,10.4,13.2,2.6,2.2,6.2,3.2,2203.7482365672636,2093.2328296607548,2,1
0,1.0,1.3333333333333333,11.0,9.933333333333334,3.1333333333333333,4.0,5.2,4.2,1.150943396226415,1.3396226415094339,13.18867924528302,11.90566037735849,4.320754716981132,4.283018867924528,5.867924528301887,5.283018867924528,1.0,0.6,1.6,11.2,12.4,4.0,3.2,6.4,6.6,0.0,1.6,0.0,14.2,11.0,3.2,5.6,6.6,4.4,1278.9299060917754,2109.984614220626,0,2
0,2.0943396226415096,0.9433962264150944,18.566037735849058,7.849056603773585,6.415094339622642,2.5283018867924527,6.849056603773585,3.7547169811320753,1.2641509433962264,1.3962264150943395,12.49056603773585,11.716981132075471,3.7547169811320753,4.226415094339623,4.69811320754717,4.886792452830188,1.8,1.8,1.6,20.0,7.8,8.0,3.2,5.2,3.6,1.4,1.8,1.6,11.0,14.6,3.0,4.0,3.6,8.0,2897.1834001111188,2168.4436566236154,5,0
0,1.169811320754717,1.3396226415094339,11.641509433962264,12.867924528301886,3.6792452830188678,4.490566037735849,4.90566037735849,6.09433962264151,1.9245283018867925,1.2075471698113207,13.49056603773585,11.716981132075471,4.886792452830188,3.9245283018867925,5.90566037735849,5.339622641509434,1.0,1.2,1.0,11.8,13.8,3.2,4.6,4.6,8.6,0.4,2.0,0.8,8.4,15.4,2.0,5.4,3.6,5.4,2257.211341179829,2407.171437418235,1,2
0,1.4,1.4,11.333333333333334,12.733333333333333,3.6666666666666665,4.6,4.733333333333333,5.6,1.6415094339622642,1.1320754716981132,13.056603773584905,12.50943396226415,4.3584905660377355,4.018867924528302,5.30188679245283,5.188679245283019,0.8,1.4,0.8,9.6,12.6,2.8,2.8,4.4,6.2,1.4,1.8,0.8,9.8,17.0,2.8,5.6,3.8,7.4,1322.1019376723625,2762.8801633466032,0,2
0,1.150943396226415,1.3396226415094339,13.18867924528302,11.90566037735849,4.320754716981132,4.283018867924528,5.867924528301887,5.283018867924528,2.1481481481481484,0.9259259259259259,18.462962962962962,7.777777777777778,6.481481481481482,2.5,6.833333333333333,3.7037037037037037,0.0,1.6,0.0,14.2,11.0,3.2,5.6,6.6,4.4,1.8,1.8,1.6,20.0,7.8,8.0,3.2,5.2,3.6,2133.0649244752462,2919.6504779195193,1,2
0,1.9245283018867925,1.2075471698113207,13.49056603773585,11.716981132075471,4.886792452830188,3.9245283018867925,5.90566037735849,5.339622641509434,2.547169811320755,0.9056603773584906,18.056603773584907,7.056603773584905,6.679245283018868,2.6226415094339623,7.867924528301887,3.2830188679245285,0.4,2.0,0.8,8.4,15.4,2.0,5.4,3.6,5.4,3.2,0.4,2.6,18.6,7.8,7.0,2.2,8.2,2.4,2429.4807485619926,3161.926733115338,1,3
0,1.6226415094339623,0.5283018867924528,15.30188679245283,8.830188679245284,5.150943396226415,2.7169811320754715,6.622641509433962,3.5283018867924527,1.169811320754717,1.3773584905660377,11.339622641509434,12.226415094339623,3.5849056603773586,4.018867924528302,5.113207547169812,4.679245283018868,3.2,0.4,2.6,19.0,8.6,7.2,2.8,8.0,2.6,0.4,1.0,1.0,6.2,20.8,1.6,5.8,2.4,7.0,2946.583255761932,2245.6962495614503,2,0
0,1.3823529411764706,1.1470588235294117,11.558823529411764,12.941176470588236,4.323529411764706,4.117647058823529,4.294117647058823,5.764705882352941,0.9375,1.375,10.6875,10.375,3.0625,4.125,5.125,4.375,1.2,0.8,1.8,13.0,11.2,5.4,4.0,5.4,6.2,1.0,0.6,1.6,11.2,12.4,4.0,3.2,6.4,6.6,1785.8941586909052,1268.954673136176,1,0
0,1.2641509433962264,1.3962264150943395,12.49056603773585,11.716981132075471,3.7547169811320753,4.226415094339623,4.69811320754717,4.886792452830188,1.5,1.6481481481481481,13.277777777777779,12.018518518518519,4.518518518518518,4.111111111111111,5.777777777777778,4.388888888888889,1.4,1.8,1.6,11.0,14.6,3.0,4.0,3.6,8.0,0.6,1.8,0.6,9.2,16.0,2.4,6.4,4.2,6.4,2171.5323156132367,2223.879259586494,2,2
0,1.1886792452830188,1.3584905660377358,11.358490566037736,12.39622641509434,3.490566037735849,3.792452830188679,5.09433962264151,5.2075471698113205,1.1176470588235294,0.9411764705882353,11.235294117647058,14.735294117647058,3.4411764705882355,4.323529411764706,4.588235294117647,5.9411764705882355,0.8,0.8,1.6,10.4,13.2,2.6,2.2,6.2,3.2,1.2,1.0,1.6,10.4,22.6,2.8,5.2,4.4,9.6,2095.273227240525,1773.385711625076,1,2
0,1.3269230769230769,1.4807692307692308,14.115384615384615,11.557692307692308,4.173076923076923,4.115384615384615,5.288461538461538,4.0,1.3333333333333333,1.1851851851851851,14.907407407407407,11.314814814814815,4.574074074074074,3.3518518518518516,6.2407407407407405,4.388888888888889,0.8,2.0,0.8,12.2,13.6,3.2,4.4,4.2,6.0,0.8,0.8,1.6,14.2,12.4,3.0,4.0,7.2,3.2,2442.4019467608423,2471.568231054458,3,0
0,2.056603773584906,0.8301886792452831,17.39622641509434,10.320754716981131,6.452830188679245,3.9056603773584904,7.018867924528302,4.547169811320755,1.1666666666666667,1.3518518518518519,11.592592592592593,12.944444444444445,3.685185185185185,4.574074074074074,4.833333333333333,6.148148148148148,1.4,1.6,1.4,16.2,11.0,5.4,4.6,6.4,3.6,1.0,1.2,1.0,11.8,13.8,3.2,4.6,4.6,8.6,2957.404429407324,2263.402745991164,3,0
0,2.1320754716981134,1.0943396226415094,17.037735849056602,10.075471698113208,6.169811320754717,3.509433962264151,7.113207547169812,4.735849056603773,2.1320754716981134,0.6226415094339622,19.830188679245282,8.471698113207546,7.415094339622642,2.660377358490566,7.811320754716981,3.7358490566037736,1.6,1.0,2.0,15.0,10.8,5.0,3.0,6.2,5.0,1.4,0.6,1.6,21.0,8.8,6.2,1.8,9.0,4.6,2922.390542685641,3172.023526715249,1,3
0,1.5,1.6481481481481481,13.277777777777779,12.018518518518519,4.518518518518518,4.111111111111111,5.777777777777778,4.388888888888889,1.1481481481481481,1.3518518518518519,13.055555555555555,11.981481481481481,4.296296296296297,4.314814814814815,5.833333333333333,5.296296296296297,0.6,1.8,0.6,9.2,16.0,2.4,6.4,4.2,6.4,0.0,1.6,0.0,14.2,11.0,3.2,5.6,6.6,4.4,2234.673743191037,2137.598270491385,2,2
0,1.3125,1.4375,11.5625,12.3125,3.625,4.5625,4.8125,5.3125,0.9375,1.375,10.6875,10.375,3.0625,4.125,5.125,4.375,0.8,1.4,0.8,9.6,12.6,2.8,2.8,4.4,6.2,1.0,0.6,1.6,11.2,12.4,4.0,3.2,6.4,6.6,1313.8380718168512,1262.998289128378,1,1
0,1.9074074074074074,1.2407407407407407,13.351851851851851,11.833333333333334,4.833333333333333,3.925925925925926,5.833333333333333,5.444444444444445,2.1481481481481484,0.9259259259259259,18.462962962962962,7.777777777777778,6.481481481481482,2.5,6.833333333333333,3.7037037037037037,0.4,2.0,0.8,8.4,15.4,2.0,5.4,3.6,5.4,1.8,1.8,1.6,20.0,7.8,8.0,3.2,5.2,3.6,2435.9197082056353,2948.3447325504235,0,0
0,1.6415094339622642,1.1320754716981132,13.056603773584905,12.50943396226415,4.3584905660377355,4.018867924528302,5.30188679245283,5.188679245283019,1.3714285714285714,1.1142857142857143,11.742857142857142,12.685714285714285,4.285714285714286,4.0,4.257142857142857,5.685714285714286,1.4,1.8,0.8,9.8,17.0,2.8,5.6,3.8,7.4,1.2,0.8,1.8,13.0,11.2,5.4,4.0,5.4,6.2,2788.2858151586515,1817.650301215057,1,2
0,2.547169811320755,0.9056603773584906,18.056603773584907,7.056603773584905,6.679245283018868,2.6226415094339623,7.867924528301887,3.2830188679245285,1.6296296296296295,0.5185185185185185,15.222222222222221,8.722222222222221,5.148148148148148,2.7037037037037037,6.555555555555555,3.5185185185185186,3.2,0.4,2.6,18.6,7.8,7.0,2.2,8.2,2.4,3.2,0.4,2.6,19.0,8.6,7.2,2.8,8.0,2.6,3192.151699730339,2973.8491514353086,2,3
0,1.1666666666666667,1.3518518518518519,11.592592592592593,12.944444444444445,3.685185185185185,4.574074074074074,4.833333333333333,6.148148148148148,2.1320754716981134,0.6226415094339622,19.830188679245282,8.471698113207546,7.415094339622642,2.660377358490566,7.811320754716981,3.7358490566037736,1.0,1.2,1.0,11.8,13.8,3.2,4.6,4.6,8.6,1.4,0.6,1.6,21.0,8.8,6.2,1.8,9.0,4.6,2263.0132667389853,3198.267903404803,1,2
0,1.2777777777777777,1.4074074074074074,12.555555555555555,11.74074074074074,3.7777777777777777,4.2592592592592595,4.7407407407407405,4.87037037037037,1.1176470588235294,0.9411764705882353,11.235294117647058,14.735294117647058,3.4411764705882355,4.323529411764706,4.588235294117647,5.9411764705882355,1.4,1.8,1.6,11.0,14.6,3.0,4.0,3.6,8.0,1.2,1.0,1.6,10.4,22.6,2.8,5.2,4.4,9.6,2181.0215514286597,1801.4583346981262,1,2
0,1.1851851851851851,1.3703703703703705,11.296296296296296,12.37037037037037,3.4814814814814814,3.7962962962962963,5.018518518518518,5.222222222222222,1.169811320754717,1.3773584905660377,11.339622641509434,12.226415094339623,3.5849056603773586,4.018867924528302,5.113207547169812,4.679245283018868,0.8,0.8,1.6,10.4,13.2,2.6,2.2,6.2,3.2,0.4,1.0,1.0,6.2,20.8,1.6,5.8,2.4,7.0,2098.8088060669234,2250.7568971625187,1,1
0,2.074074074074074,0.8148148148148148,17.51851851851852,10.277777777777779,6.537037037037037,3.8703703703703702,7.0,4.555555555555555,1.3333333333333333,1.1851851851851851,14.907407407407407,11.314814814814815,4.574074074074074,3.3518518518518516,6.2407407407407405,4.388888888888889,1.4,1.6,1.4,16.2,11.0,5.4,4.6,6.4,3.6,0.8,0.8,1.6,14.2,12.4,3.0,4.0,7.2,3.2,2981.7888286801744,2478.5650229228063,3,2
0,2.111111111111111,1.1296296296296295,16.98148148148148,10.11111111111111,6.12962962962963,3.574074074074074,7.074074074074074,4.7407407407407405,1.3584905660377358,1.4528301886792452,14.09433962264151,11.50943396226415,4.188679245283019,4.037735849056604,5.283018867924528,4.09433962264151,1.6,1.0,2.0,15.0,10.8,5.0,3.0,6.2,5.0,0.8,2.0,0.8,12.2,13.6,3.2,4.4,4.2,6.0,2924.401790300124,2469.1295806162943,1,1
0,1.1176470588235294,0.9411764705882353,11.235294117647058,14.735294117647058,3.4411764705882355,4.323529411764706,4.588235294117647,5.9411764705882355,1.6296296296296295,1.1481481481481481,12.962962962962964,12.425925925925926,4.296296296296297,4.018518518518518,5.333333333333333,5.185185185185185,1.2,1.0,1.6,10.4,22.6,2.8,5.2,4.4,9.6,1.4,1.8,0.8,9.8,17.0,2.8,5.6,3.8,7.4,1829.9074297394598,2788.317285247781,2,1
0,1.1481481481481481,1.3518518518518519,13.055555555555555,11.981481481481481,4.296296296296297,4.314814814814815,5.833333333333333,5.296296296296297,1.2941176470588236,1.411764705882353,11.647058823529411,12.411764705882353,3.6470588235294117,4.588235294117647,4.823529411764706,5.176470588235294,0.0,1.6,0.0,14.2,11.0,3.2,5.6,6.6,4.4,0.8,1.4,0.8,9.6,12.6,2.8,2.8,4.4,6.2,2146.804538419449,1319.5851576537268,3,2
0,0.9375,1.375,10.6875,10.375,3.0625,4.125,5.125,4.375,1.2727272727272727,1.4181818181818182,12.581818181818182,11.654545454545454,3.8,4.254545454545455,4.8545454545454545,4.8,1.0,0.6,1.6,11.2,12.4,4.0,3.2,6.4,6.6,1.4,1.8,1.6,11.0,14.6,3.0,4.0,3.6,8.0,1273.2512032915024,2182.2519341651246,1,0
0,2.1481481481481484,0.9259259259259259,18.462962962962962,7.777777777777778,6.481481481481482,2.5,6.833333333333333,3.7037037037037037,1.509090909090909,1.6545454545454545,13.4,12.036363636363637,4.527272727272727,4.1454545454545455,5.872727272727273,4.363636363636363,1.8,1.8,1.6,20.0,7.8,8.0,3.2,5.2,3.6,0.6,1.8,0.6,9.2,16.0,2.4,6.4,4.2,6.4,2956.422294710418,2241.6677566992257,3,0
0,1.3333333333333333,1.1851851851851851,14.907407407407407,11.314814814814815,4.574074074074074,3.3518518518518516,6.2407407407407405,4.388888888888889,2.090909090909091,1.1272727272727272,17.09090909090909,10.018181818181818,6.127272727272727,3.5454545454545454,7.127272727272727,4.763636363636364,0.8,0.8,1.6,14.2,12.4,3.0,4.0,7.2,3.2,1.6,1.0,2.0,15.0,10.8,5.0,3.0,6.2,5.0,2478.4273724348395,2927.618202507622,2,3
0,1.169811320754717,1.3773584905660377,11.339622641509434,12.226415094339623,3.5849056603773586,4.018867924528302,5.113207547169812,4.679245283018868,1.8727272727272728,1.2181818181818183,13.218181818181819,11.8,4.763636363636364,3.909090909090909,5.781818181818182,5.381818181818182,0.4,1.0,1.0,6.2,20.8,1.6,5.8,2.4,7.0,0.4,2.0,0.8,8.4,15.4,2.0,5.4,3.6,5.4,2257.9483726337276,2446.379773860093,1,1
